Time,Dataset,Repetition,SmoteMin,SmoteMax,RUS,Filter,Classifier,Tr_crIns,Tr_crIns%,Tr_incrIns,Tr_incrIns%,Tr_Kappa,Tr_meanAbs,Tr_rootMeanSq,Tr_relAbs,Tr_rootRelSq,Tr_NumIns,Tr_WA_TP,Tr_WA_FP,Tr_WA_Acc,Tr_WA_Recall,Tr_WA_F_M,Tr_WA_MCC,Tr_WA_ROC,Tr_WA_PRC,Te_crIns,Te_crIns%,Te_incrIns,Te_incrIns%,Te_Kappa,Te_meanAbs,Te_rootMeanSq,Te_relAbs,Te_rootRelSq,Te_NumIns,Te_WA_TP,Te_WA_FP,Te_WA_Acc,Te_WA_Recall,Te_WA_F_M,Te_WA_MCC,Te_WA_ROC,Te_WA_PRC,carToRetainWithClass
2021-4-20/1:21:35,isolet,1,600,0,1,CFS,Naive-Bayes,3518,90.83,355,9.17,0.9,0.01,0.08,9.47,42.27,3873,0.91,0,0.91,0.91,0.91,0.91,0.99,0.94,1839,88.46,240,11.54,0.88,0.01,0.09,12.23,48.5,2079,0.89,0.01,0.89,0.89,0.89,0.88,0.99,0.91,183
2021-4-20/1:23:24,isolet,1,600,0,1,CFS,SVM,3869,99.9,4,0.1,1,0.07,0.19,96,96.64,3873,1,0,1,1,1,1,1,1,1978,95.14,101,4.86,0.95,0.07,0.19,96.03,96.67,2079,0.95,0,0.95,0.95,0.95,0.95,1,0.93,183
2021-3-26/12:5:37,isolet,1,600,0,1,None,C4.5,774,97.44,99,2.56,0.97,0,0.04,3.73,19.3,3873,0.97,0,0.97,0.97,0.97,0.97,1,0.99,679,80.76,400,19.24,0.8,0.02,0.12,20.57,60.99,79,0.81,0.01,0.81,0.81,0.81,0.8,0.91,0.7,618
2021-3-26/12:11:32,isolet,1,600,0,1,None,IB1,873,100,0,0,1,0,0,0.67,0.67,3873,1,0,1,1,1,1,1,1,795,86.34,284,13.66,0.86,0.01,0.1,14.78,53.13,79,0.86,0.01,0.87,0.86,0.86,0.86,0.93,0.76,618
2021-3-26/12:6:41,isolet,1,600,0,1,None,Naive-Bayes,392,87.58,481,12.42,0.87,0.01,0.1,12.96,50.42,3873,0.88,0.01,0.89,0.88,0.87,0.87,0.99,0.9,719,82.68,360,17.32,0.82,0.01,0.11,17.9,59.32,79,0.83,0.01,0.85,0.83,0.82,0.82,0.98,0.86,618
2021-3-26/12:12:8,isolet,1,600,0,1,None,SVM,873,100,0,0,1,0.07,0.19,96,96.65,3873,1,0,1,1,1,1,1,1,985,95.48,94,4.52,0.95,0.07,0.19,96.03,96.67,79,0.95,0,0.96,0.95,0.95,0.95,1,0.93,618
2021-4-17/7:37:16,isolet,1,600,20,0,CFS,C4.5,4928,97.56,123,2.44,0.97,0,0.04,3.72,19.28,5051,0.98,0,0.98,0.98,0.98,0.97,1,0.99,1679,80.76,400,19.24,0.8,0.02,0.12,20.86,59.75,2079,0.81,0.01,0.81,0.81,0.81,0.8,0.91,0.71,192
2021-4-17/7:39:32,isolet,1,600,20,0,CFS,IB1,5051,100,0,0,1,0,0,0.53,0.52,5051,1,0,1,1,1,1,1,1,1838,88.41,241,11.59,0.88,0.01,0.09,12.52,48.38,2079,0.88,0.01,0.89,0.88,0.88,0.88,0.94,0.8,192
2021-4-17/7:37:44,isolet,1,600,20,0,CFS,Naive-Bayes,4620,91.47,431,8.53,0.91,0.01,0.08,9.21,41.71,5051,0.92,0,0.92,0.92,0.92,0.91,0.99,0.94,1840,88.5,239,11.5,0.88,0.01,0.09,12.04,47.31,2079,0.89,0.01,0.89,0.89,0.89,0.88,0.99,0.92,192
2021-4-17/7:39:54,isolet,1,600,20,0,CFS,SVM,5044,99.86,7,0.14,1,0.07,0.19,98.72,98.01,5051,1,0,1,1,1,1,1,1,1982,95.33,97,4.67,0.95,0.07,0.19,96.15,95.49,2079,0.95,0,0.95,0.95,0.95,0.95,1,0.94,192
2021-3-25/20:34:4,isolet,1,600,20,0,None,C4.5,943,97.86,108,2.14,0.98,0,0.03,3.27,18.07,5051,0.98,0,0.98,0.98,0.98,0.98,1,0.99,701,81.82,378,18.18,0.81,0.01,0.11,19.75,58.48,79,0.82,0.01,0.82,0.82,0.82,0.81,0.91,0.72,618
2021-3-25/20:41:9,isolet,1,600,20,0,None,IB1,51,100,0,0,1,0,0,0.53,0.52,5051,1,0,1,1,1,1,1,1,802,86.68,277,13.32,0.86,0.01,0.1,14.32,51.87,79,0.87,0.01,0.87,0.87,0.87,0.86,0.93,0.77,618
2021-3-25/20:35:20,isolet,1,600,20,0,None,Naive-Bayes,435,87.8,616,12.2,0.87,0.01,0.1,13.03,50.63,5051,0.88,0,0.9,0.88,0.88,0.88,0.99,0.9,715,82.49,364,17.51,0.82,0.01,0.12,18.18,59.16,79,0.82,0.01,0.84,0.82,0.82,0.82,0.98,0.85,618
2021-3-25/20:41:54,isolet,1,600,20,0,None,SVM,51,100,0,0,1,0.07,0.19,98.72,98.01,5051,1,0,1,1,1,1,1,1,987,95.57,92,4.43,0.95,0.07,0.19,96.15,95.49,79,0.96,0,0.96,0.96,0.96,0.95,1,0.94,618
2021-4-17/7:51:22,isolet,1,600,40,0,CFS,C4.5,4959,97.5,127,2.5,0.97,0,0.04,3.85,19.62,5086,0.97,0,0.97,0.97,0.97,0.97,1,0.99,1665,80.09,414,19.91,0.79,0.02,0.12,21.68,60.77,2079,0.8,0.01,0.81,0.8,0.8,0.8,0.91,0.71,190
2021-4-17/7:53:38,isolet,1,600,40,0,CFS,IB1,5086,100,0,0,1,0,0,0.52,0.52,5086,1,0,1,1,1,1,1,1,1832,88.12,247,11.88,0.88,0.01,0.1,12.82,48.99,2079,0.88,0.01,0.88,0.88,0.88,0.88,0.94,0.79,190
2021-4-17/7:51:49,isolet,1,600,40,0,CFS,Naive-Bayes,4640,91.23,446,8.77,0.91,0.01,0.08,9.35,42.02,5086,0.91,0,0.92,0.91,0.91,0.91,0.99,0.94,1832,88.12,247,11.88,0.88,0.01,0.09,12.45,48.21,2079,0.88,0.01,0.89,0.88,0.88,0.88,0.99,0.91,190
2021-4-17/7:53:60,isolet,1,600,40,0,CFS,SVM,5080,99.88,6,0.12,1,0.07,0.19,98.69,97.99,5086,1,0,1,1,1,1,1,1,1977,95.09,102,4.91,0.95,0.07,0.19,96.14,95.5,2079,0.95,0,0.95,0.95,0.95,0.95,1,0.93,190
2021-3-16/17:56:16,isolet,1,600,40,0,None,C4.5,978,97.88,108,2.12,0.98,0,0.03,3.24,18,5086,0.98,0,0.98,0.98,0.98,0.98,1,0.99,701,81.82,378,18.18,0.81,0.01,0.11,19.76,58.49,79,0.82,0.01,0.82,0.82,0.82,0.81,0.91,0.72,618
2021-3-16/18:3:25,isolet,1,600,40,0,None,IB1,86,100,0,0,1,0,0,0.52,0.52,5086,1,0,1,1,1,1,1,1,802,86.68,277,13.32,0.86,0.01,0.1,14.31,51.87,79,0.87,0.01,0.87,0.87,0.87,0.86,0.93,0.77,618
2021-3-16/17:57:33,isolet,1,600,40,0,None,Naive-Bayes,468,87.85,618,12.15,0.87,0.01,0.1,12.98,50.51,5086,0.88,0,0.9,0.88,0.88,0.88,0.99,0.91,715,82.49,364,17.51,0.82,0.01,0.12,18.16,59.16,79,0.82,0.01,0.84,0.82,0.82,0.82,0.98,0.85,618
2021-3-16/18:4:10,isolet,1,600,40,0,None,SVM,86,100,0,0,1,0.07,0.19,98.69,98,5086,1,0,1,1,1,1,1,1,987,95.57,92,4.43,0.95,0.07,0.19,96.14,95.5,79,0.96,0,0.96,0.96,0.96,0.95,1,0.94,618
2021-4-17/8:5:41,isolet,1,600,100,0,CFS,C4.5,5057,97.38,136,2.62,0.97,0,0.04,4.01,20.04,5193,0.97,0,0.97,0.97,0.97,0.97,1,0.99,1656,79.65,423,20.35,0.79,0.02,0.12,21.87,60.75,2079,0.8,0.01,0.8,0.8,0.8,0.79,0.91,0.71,189
2021-4-17/8:8:1,isolet,1,600,100,0,CFS,IB1,5193,100,0,0,1,0,0,0.51,0.51,5193,1,0,1,1,1,1,1,1,1825,87.78,254,12.22,0.87,0.01,0.1,13.15,49.67,2079,0.88,0.01,0.88,0.88,0.88,0.87,0.94,0.79,189
2021-4-17/8:6:8,isolet,1,600,100,0,CFS,Naive-Bayes,4746,91.39,447,8.61,0.91,0.01,0.08,9.37,42.06,5193,0.91,0,0.92,0.91,0.92,0.91,0.99,0.94,1832,88.12,247,11.88,0.88,0.01,0.09,12.45,48.01,2079,0.88,0.01,0.89,0.88,0.88,0.88,0.99,0.92,189
2021-4-17/8:8:21,isolet,1,600,100,0,CFS,SVM,5185,99.85,8,0.15,1,0.07,0.19,98.66,97.98,5193,1,0,1,1,1,1,1,1,1979,95.19,100,4.81,0.95,0.07,0.19,96.12,95.49,2079,0.95,0,0.95,0.95,0.95,0.95,1,0.94,189
2021-3-16/18:21:6,isolet,1,600,100,0,None,C4.5,85,97.92,108,2.08,0.98,0,0.03,3.18,17.84,5193,0.98,0,0.98,0.98,0.98,0.98,1,0.99,701,81.82,378,18.18,0.81,0.01,0.11,19.71,58.45,79,0.82,0.01,0.82,0.82,0.82,0.81,0.91,0.72,618
2021-3-16/18:28:27,isolet,1,600,100,0,None,IB1,193,100,0,0,1,0,0,0.51,0.51,5193,1,0,1,1,1,1,1,1,802,86.68,277,13.32,0.86,0.01,0.1,14.3,51.87,79,0.87,0.01,0.87,0.87,0.87,0.86,0.93,0.77,618
2021-3-16/18:22:24,isolet,1,600,100,0,None,Naive-Bayes,578,88.16,615,11.84,0.87,0.01,0.09,12.65,49.87,5193,0.88,0,0.9,0.88,0.88,0.88,0.99,0.91,715,82.49,364,17.51,0.82,0.01,0.12,18.15,59.12,79,0.82,0.01,0.84,0.82,0.82,0.82,0.98,0.86,618
2021-3-16/18:29:23,isolet,1,600,100,0,None,SVM,193,100,0,0,1,0.07,0.19,98.66,97.98,5193,1,0,1,1,1,1,1,1,987,95.57,92,4.43,0.95,0.07,0.19,96.12,95.49,79,0.96,0,0.96,0.96,0.96,0.95,1,0.94,618
2021-4-17/8:17:16,isolet,1,Auto,0,0,CFS,C4.5,4037,97.09,121,2.91,0.97,0,0.04,4.55,21.33,4158,0.97,0,0.97,0.97,0.97,0.97,1,0.99,1697,81.63,382,18.37,0.81,0.01,0.11,20.16,59.67,2079,0.82,0.01,0.82,0.82,0.82,0.81,0.92,0.72,181
2021-4-17/8:18:58,isolet,1,Auto,0,0,CFS,IB1,4158,100,0,0,1,0,0,0.62,0.62,4158,1,0,1,1,1,1,1,1,1839,88.46,240,11.54,0.88,0.01,0.09,12.55,48.84,2079,0.89,0.01,0.89,0.89,0.88,0.88,0.94,0.8,181
2021-4-17/8:17:38,isolet,1,Auto,0,0,CFS,Naive-Bayes,3749,90.16,409,9.84,0.9,0.01,0.09,10.32,44.23,4158,0.9,0,0.91,0.9,0.9,0.9,0.99,0.93,1841,88.55,238,11.45,0.88,0.01,0.09,12.06,47.88,2079,0.89,0.01,0.89,0.89,0.89,0.88,0.99,0.91,181
2021-4-17/8:19:17,isolet,1,Auto,0,0,CFS,SVM,4150,99.81,8,0.19,1,0.07,0.19,96.01,96.65,4158,1,0,1,1,1,1,1,1,1970,94.76,109,5.24,0.95,0.07,0.19,96.01,96.65,2079,0.95,0,0.95,0.95,0.95,0.95,1,0.93,181
2021-3-16/18:43:9,isolet,1,Auto,0,0,None,C4.5,52,97.45,106,2.55,0.97,0,0.04,3.79,19.46,4158,0.97,0,0.97,0.97,0.97,0.97,1,0.99,717,82.59,362,17.41,0.82,0.01,0.11,19.04,58.22,79,0.83,0.01,0.83,0.83,0.83,0.82,0.92,0.73,618
2021-3-16/18:48:50,isolet,1,Auto,0,0,None,IB1,158,100,0,0,1,0,0,0.62,0.62,4158,1,0,1,1,1,1,1,1,797,86.44,282,13.56,0.86,0.01,0.1,14.64,52.94,79,0.86,0.01,0.87,0.86,0.86,0.86,0.93,0.77,618
2021-3-16/18:44:16,isolet,1,Auto,0,0,None,Naive-Bayes,577,86.03,581,13.97,0.85,0.01,0.1,14.53,53.44,4158,0.86,0.01,0.88,0.86,0.86,0.86,0.99,0.89,707,82.11,372,17.89,0.81,0.01,0.12,18.59,60.51,79,0.82,0.01,0.84,0.82,0.81,0.82,0.98,0.85,618
2021-3-16/18:49:29,isolet,1,Auto,0,0,None,SVM,158,100,0,0,1,0.07,0.19,96.01,96.65,4158,1,0,1,1,1,1,1,1,986,95.53,93,4.47,0.95,0.07,0.19,96.01,96.66,79,0.95,0,0.96,0.95,0.95,0.95,1,0.94,618
2021-4-20/1:31:37,isolet,1,Auto,0,1,CFS,C4.5,3599,96.83,118,3.17,0.97,0,0.04,4.94,22.22,3717,0.97,0,0.97,0.97,0.97,0.97,1,0.98,1675,80.57,404,19.43,0.8,0.02,0.12,21.45,60.92,2079,0.81,0.01,0.81,0.81,0.81,0.8,0.92,0.71,176
2021-4-20/1:33:19,isolet,1,Auto,0,1,CFS,IB1,3717,100,0,0,1,0,0,0.69,0.69,3717,1,0,1,1,1,1,1,1,1830,88.02,249,11.98,0.88,0.01,0.1,13.06,49.74,2079,0.88,0.01,0.88,0.88,0.88,0.88,0.94,0.79,176
2021-4-20/1:31:59,isolet,1,Auto,0,1,CFS,Naive-Bayes,3353,90.21,364,9.79,0.9,0.01,0.08,10.14,43.83,3717,0.9,0,0.91,0.9,0.9,0.9,0.99,0.94,1838,88.41,241,11.59,0.88,0.01,0.09,12.08,47.9,2079,0.88,0.01,0.89,0.88,0.89,0.88,0.99,0.91,176
2021-4-20/1:33:37,isolet,1,Auto,0,1,CFS,SVM,3711,99.84,6,0.16,1,0.07,0.19,96,96.64,3717,1,0,1,1,1,1,1,1,1977,95.09,102,4.91,0.95,0.07,0.19,96.03,96.67,2079,0.95,0,0.95,0.95,0.95,0.95,1,0.93,176
2021-3-20/16:52:29,isolet,1,Auto,0,1,None,C4.5,610,97.12,107,2.88,0.97,0,0.04,4.32,20.79,3717,0.97,0,0.97,0.97,0.97,0.97,1,0.99,700,81.77,379,18.23,0.81,0.01,0.11,19.84,58.9,79,0.82,0.01,0.82,0.82,0.82,0.81,0.92,0.74,618
2021-3-20/16:58:4,isolet,1,Auto,0,1,None,IB1,717,100,0,0,1,0,0,0.69,0.69,3717,1,0,1,1,1,1,1,1,789,86.05,290,13.95,0.85,0.01,0.1,15.1,53.68,79,0.86,0.01,0.86,0.86,0.86,0.86,0.93,0.76,618
2021-3-20/16:53:32,isolet,1,Auto,0,1,None,Naive-Bayes,226,86.79,491,13.21,0.86,0.01,0.1,13.76,52.01,3717,0.87,0.01,0.88,0.87,0.87,0.87,0.99,0.89,713,82.4,366,17.6,0.82,0.01,0.12,18.35,60.03,79,0.82,0.01,0.84,0.82,0.82,0.82,0.98,0.85,618
2021-3-20/16:58:44,isolet,1,Auto,0,1,None,SVM,717,100,0,0,1,0.07,0.19,96,96.65,3717,1,0,1,1,1,1,1,1,989,95.67,90,4.33,0.95,0.07,0.19,96.03,96.67,79,0.96,0,0.96,0.96,0.96,0.95,1,0.94,618
2021-4-20/17:10:8,isolet,1,Auto,0,2,CFS,C4.5,4037,97.09,121,2.91,0.97,0,0.04,4.56,21.34,4158,0.97,0,0.97,0.97,0.97,0.97,1,0.99,1697,81.63,382,18.37,0.81,0.01,0.11,20.15,59.59,2079,0.82,0.01,0.82,0.82,0.82,0.81,0.92,0.72,181
2021-4-20/17:12:7,isolet,1,Auto,0,2,CFS,IB1,4158,100,0,0,1,0,0,0.62,0.62,4158,1,0,1,1,1,1,1,1,1839,88.46,240,11.54,0.88,0.01,0.09,12.55,48.84,2079,0.89,0.01,0.89,0.89,0.88,0.88,0.94,0.8,181
2021-4-20/17:10:31,isolet,1,Auto,0,2,CFS,Naive-Bayes,3751,90.21,407,9.79,0.9,0.01,0.09,10.3,44.2,4158,0.9,0,0.91,0.9,0.9,0.9,0.99,0.93,1841,88.55,238,11.45,0.88,0.01,0.09,12.06,47.86,2079,0.89,0.01,0.89,0.89,0.89,0.88,0.99,0.91,181
2021-4-20/17:12:26,isolet,1,Auto,0,2,CFS,SVM,4150,99.81,8,0.19,1,0.07,0.19,96.01,96.65,4158,1,0,1,1,1,1,1,1,1970,94.76,109,5.24,0.95,0.07,0.19,96.01,96.65,2079,0.95,0,0.95,0.95,0.95,0.95,1,0.93,181
2021-3-19/22:20:13,isolet,1,Auto,0,2,None,C4.5,51,97.43,107,2.57,0.97,0,0.04,3.83,19.56,4158,0.97,0,0.97,0.97,0.97,0.97,1,0.99,718,82.64,361,17.36,0.82,0.01,0.11,18.99,58.14,79,0.83,0.01,0.83,0.83,0.83,0.82,0.92,0.73,618
2021-3-19/22:26:42,isolet,1,Auto,0,2,None,IB1,158,100,0,0,1,0,0,0.62,0.62,4158,1,0,1,1,1,1,1,1,797,86.44,282,13.56,0.86,0.01,0.1,14.64,52.94,79,0.86,0.01,0.87,0.86,0.86,0.86,0.93,0.77,618
2021-3-19/22:21:21,isolet,1,Auto,0,2,None,Naive-Bayes,577,86.03,581,13.97,0.85,0.01,0.1,14.54,53.46,4158,0.86,0.01,0.88,0.86,0.86,0.86,0.99,0.89,708,82.15,371,17.85,0.81,0.01,0.12,18.54,60.42,79,0.82,0.01,0.84,0.82,0.82,0.82,0.98,0.85,618
2021-3-19/22:27:25,isolet,1,Auto,0,2,None,SVM,158,100,0,0,1,0.07,0.19,96.01,96.65,4158,1,0,1,1,1,1,1,1,986,95.53,93,4.47,0.95,0.07,0.19,96.01,96.66,79,0.95,0,0.96,0.95,0.95,0.95,1,0.94,618
2021-4-17/8:28:15,isolet,1,Auto,20,0,CFS,C4.5,4068,97.02,125,2.98,0.97,0,0.04,4.67,21.61,4193,0.97,0,0.97,0.97,0.97,0.97,1,0.98,1681,80.86,398,19.14,0.8,0.02,0.12,20.89,60.64,2079,0.81,0.01,0.81,0.81,0.81,0.8,0.92,0.71,170
2021-4-17/8:29:53,isolet,1,Auto,20,0,CFS,IB1,4193,100,0,0,1,0,0,0.62,0.62,4193,1,0,1,1,1,1,1,1,1835,88.26,244,11.74,0.88,0.01,0.09,12.74,49.24,2079,0.88,0.01,0.89,0.88,0.88,0.88,0.94,0.8,170
2021-4-17/8:28:38,isolet,1,Auto,20,0,CFS,Naive-Bayes,3780,90.15,413,9.85,0.9,0.01,0.08,10.2,44.01,4193,0.9,0,0.91,0.9,0.9,0.9,0.99,0.93,1840,88.5,239,11.5,0.88,0.01,0.09,12.05,47.97,2079,0.89,0.01,0.89,0.89,0.89,0.88,0.99,0.91,170
2021-4-17/8:30:11,isolet,1,Auto,20,0,CFS,SVM,4182,99.74,11,0.26,1,0.07,0.19,96.02,96.65,4193,1,0,1,1,1,1,1,1,1970,94.76,109,5.24,0.95,0.07,0.19,96.01,96.64,2079,0.95,0,0.95,0.95,0.95,0.95,1,0.93,170
2021-3-24/10:23:3,isolet,1,Auto,20,0,None,C4.5,87,97.47,106,2.53,0.97,0,0.04,3.76,19.39,4193,0.97,0,0.97,0.97,0.97,0.97,1,0.99,717,82.59,362,17.41,0.82,0.01,0.11,19.03,58.21,79,0.83,0.01,0.83,0.83,0.83,0.82,0.92,0.73,618
2021-3-24/10:28:47,isolet,1,Auto,20,0,None,IB1,193,100,0,0,1,0,0,0.62,0.62,4193,1,0,1,1,1,1,1,1,797,86.44,282,13.56,0.86,0.01,0.1,14.63,52.94,79,0.86,0.01,0.87,0.86,0.86,0.86,0.93,0.77,618
2021-3-24/10:24:10,isolet,1,Auto,20,0,None,Naive-Bayes,611,86.12,582,13.88,0.86,0.01,0.1,14.39,53.21,4193,0.86,0.01,0.88,0.86,0.86,0.86,0.99,0.89,716,82.54,363,17.46,0.82,0.01,0.12,18.18,60.02,79,0.82,0.01,0.84,0.82,0.82,0.82,0.98,0.85,618
2021-3-24/10:29:28,isolet,1,Auto,20,0,None,SVM,193,100,0,0,1,0.07,0.19,96.02,96.66,4193,1,0,1,1,1,1,1,1,986,95.53,93,4.47,0.95,0.07,0.19,96,96.64,79,0.95,0,0.96,0.95,0.95,0.95,1,0.94,618
2021-4-17/8:40:4,isolet,1,Auto,40,0,CFS,C4.5,4255,97.35,116,2.65,0.97,0,0.04,4,20,4371,0.97,0,0.97,0.97,0.97,0.97,1,0.99,1673,80.47,406,19.53,0.8,0.02,0.12,21.06,61.69,2079,0.81,0.01,0.81,0.81,0.81,0.8,0.91,0.7,189
2021-4-17/8:41:55,isolet,1,Auto,40,0,CFS,IB1,4371,100,0,0,1,0,0,0.59,0.59,4371,1,0,1,1,1,1,1,1,1840,88.5,239,11.5,0.88,0.01,0.09,12.48,48.73,2079,0.89,0.01,0.89,0.89,0.89,0.88,0.94,0.8,189
2021-4-17/8:40:28,isolet,1,Auto,40,0,CFS,Naive-Bayes,3966,90.73,405,9.27,0.9,0.01,0.08,9.83,43.21,4371,0.91,0,0.91,0.91,0.91,0.91,0.99,0.94,1838,88.41,241,11.59,0.88,0.01,0.09,12.11,48.14,2079,0.88,0.01,0.89,0.88,0.89,0.88,0.99,0.91,189
2021-4-17/8:42:15,isolet,1,Auto,40,0,CFS,SVM,4364,99.84,7,0.16,1,0.07,0.19,96.12,96.7,4371,1,0,1,1,1,1,1,1,1970,94.76,109,5.24,0.95,0.07,0.19,96.03,96.61,2079,0.95,0,0.95,0.95,0.95,0.95,1,0.93,189
2021-3-16/19:4:4,isolet,1,Auto,40,0,None,C4.5,258,97.41,113,2.59,0.97,0,0.04,3.93,19.83,4371,0.97,0,0.97,0.97,0.97,0.97,1,0.99,706,82.06,373,17.94,0.81,0.01,0.11,19.76,59.28,79,0.82,0.01,0.82,0.82,0.82,0.81,0.92,0.72,618
2021-3-16/19:10:4,isolet,1,Auto,40,0,None,IB1,371,100,0,0,1,0,0,0.59,0.59,4371,1,0,1,1,1,1,1,1,800,86.58,279,13.42,0.86,0.01,0.1,14.47,52.65,79,0.87,0.01,0.87,0.87,0.87,0.86,0.93,0.77,618
2021-3-16/19:5:13,isolet,1,Auto,40,0,None,Naive-Bayes,792,86.75,579,13.25,0.86,0.01,0.1,13.81,52.16,4371,0.87,0.01,0.89,0.87,0.86,0.87,0.99,0.89,717,82.59,362,17.41,0.82,0.01,0.12,18.09,59.82,79,0.83,0.01,0.85,0.83,0.82,0.82,0.98,0.86,618
2021-3-16/19:10:45,isolet,1,Auto,40,0,None,SVM,371,100,0,0,1,0.07,0.19,96.12,96.71,4371,1,0,1,1,1,1,1,1,986,95.53,93,4.47,0.95,0.07,0.19,96.03,96.62,79,0.95,0,0.96,0.95,0.95,0.95,1,0.94,618
2021-4-17/8:52:2,isolet,1,Auto,100,0,CFS,C4.5,4350,97.14,128,2.86,0.97,0,0.04,4.49,21.19,4478,0.97,0,0.97,0.97,0.97,0.97,1,0.99,1665,80.09,414,19.91,0.79,0.02,0.12,21.69,61.98,2079,0.8,0.01,0.81,0.8,0.8,0.8,0.91,0.71,174
2021-4-17/8:53:49,isolet,1,Auto,100,0,CFS,IB1,4478,100,0,0,1,0,0,0.58,0.58,4478,1,0,1,1,1,1,1,1,1840,88.5,239,11.5,0.88,0.01,0.09,12.46,48.69,2079,0.89,0.01,0.89,0.89,0.89,0.88,0.94,0.8,174
2021-4-17/8:52:25,isolet,1,Auto,100,0,CFS,Naive-Bayes,4049,90.42,429,9.58,0.9,0.01,0.08,9.92,43.33,4478,0.9,0,0.91,0.9,0.9,0.9,0.99,0.94,1831,88.07,248,11.93,0.88,0.01,0.09,12.2,48.4,2079,0.88,0.01,0.89,0.88,0.88,0.88,0.99,0.91,174
2021-4-17/8:54:8,isolet,1,Auto,100,0,CFS,SVM,4468,99.78,10,0.22,1,0.07,0.19,96.25,96.77,4478,1,0,1,1,1,1,1,1,1963,94.42,116,5.58,0.94,0.07,0.19,96.01,96.53,2079,0.94,0,0.94,0.94,0.94,0.94,1,0.93,174
2021-3-16/19:25:33,isolet,1,Auto,100,0,None,C4.5,372,97.63,106,2.37,0.98,0,0.04,3.51,18.74,4478,0.98,0,0.98,0.98,0.98,0.97,1,0.99,715,82.49,364,17.51,0.82,0.01,0.11,18.93,58.21,79,0.82,0.01,0.83,0.82,0.83,0.82,0.92,0.73,618
2021-3-16/19:31:44,isolet,1,Auto,100,0,None,IB1,478,100,0,0,1,0,0,0.58,0.58,4478,1,0,1,1,1,1,1,1,801,86.63,278,13.37,0.86,0.01,0.1,14.4,52.51,79,0.87,0.01,0.87,0.87,0.87,0.86,0.93,0.77,618
2021-3-16/19:26:44,isolet,1,Auto,100,0,None,Naive-Bayes,899,87.07,579,12.93,0.87,0.01,0.1,13.47,51.48,4478,0.87,0.01,0.89,0.87,0.87,0.87,0.99,0.89,716,82.54,363,17.46,0.82,0.01,0.12,18.12,59.82,79,0.82,0.01,0.84,0.82,0.82,0.82,0.98,0.85,618
2021-3-16/19:32:25,isolet,1,Auto,100,0,None,SVM,478,100,0,0,1,0.07,0.19,96.25,96.77,4478,1,0,1,1,1,1,1,1,986,95.53,93,4.47,0.95,0.07,0.19,96.01,96.53,79,0.95,0,0.96,0.95,0.95,0.95,1,0.94,618
2020-10-1/17:31:36,leukemia2,1,0,0,0,CFS,C4.5,48,100,0,0,1,0,0,0,0,48,1,0,1,1,1,1,1,1,18,75,6,25,0.63,0.17,0.41,37.5,86.01,24,0.75,0.13,0.77,0.75,0.74,0.63,0.81,0.67,142
2020-10-1/17:31:38,leukemia2,1,0,0,0,CFS,IB1,48,100,0,0,1,0.03,0.03,5.97,5.93,48,1,0,1,1,1,1,1,1,20,83.33,4,16.67,0.74,0.13,0.32,29.41,68.38,24,0.83,0.11,0.86,0.83,0.83,0.76,0.86,0.75,142
2020-10-1/17:31:37,leukemia2,1,0,0,0,CFS,Naive-Bayes,48,100,0,0,1,0,0,0,0,48,1,0,1,1,1,1,1,1,21,87.5,3,12.5,0.81,0.08,0.29,18.75,60.82,24,0.88,0.06,0.9,0.88,0.88,0.82,0.93,0.86,142
2020-10-1/17:31:39,leukemia2,1,0,0,0,CFS,SVM,48,100,0,0,1,0.22,0.27,50.75,58.19,48,1,0,1,1,1,1,1,1,21,87.5,3,12.5,0.8,0.25,0.32,56.25,67.24,24,0.88,0.09,0.9,0.88,0.88,0.82,0.92,0.84,142
2020-10-1/17:9:39,leukemia2,1,0,0,0,None,C4.5,48,100,0,0,1,0,0,0,0,48,1,0,1,1,1,1,1,1,20,83.33,4,16.67,0.74,0.11,0.33,25,70.23,24,0.83,0.1,0.85,0.83,0.83,0.75,0.86,0.76,11226
2020-10-1/17:10:12,leukemia2,1,0,0,0,None,IB1,48,100,0,0,1,0.03,0.03,5.97,5.93,48,1,0,1,1,1,1,1,1,21,87.5,3,12.5,0.81,0.1,0.28,23.53,59.29,24,0.88,0.06,0.91,0.88,0.86,0.84,0.91,0.81,11226
2020-10-1/17:10:10,leukemia2,1,0,0,0,None,Naive-Bayes,48,100,0,0,1,0,0,0,0,48,1,0,1,1,1,1,1,1,22,91.67,2,8.33,0.87,0.06,0.24,12.5,49.66,24,0.92,0.04,0.93,0.92,0.91,0.88,0.94,0.87,11226
2020-10-1/17:10:31,leukemia2,1,0,0,0,None,SVM,48,100,0,0,1,0.22,0.27,50.75,58.19,48,1,0,1,1,1,1,1,1,22,91.67,2,8.33,0.87,0.24,0.3,54.17,64.11,24,0.92,0.05,0.92,0.92,0.92,0.88,0.95,0.88,11226
2020-10-6/19:34:56,leukemia2,1,0,0,1,CFS,C4.5,36,100,0,0,1,0,0,0,0,36,1,0,1,1,1,1,1,1,18,75,6,25,0.62,0.17,0.41,37.5,86.6,24,0.75,0.12,0.77,0.75,0.74,0.63,0.81,0.66,44
